track_name,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Chateau Lobby #4 (in C for Two Virgins),r&b,0.436,0.804,0,-4.907,1,0.0409,0.209,0,0.171,0.784,188.061,170840
Loving Is Easy,r&b,0.756,0.609,3,-7.927,1,0.0544,0.217,0.00474,0.096,0.537,117.023,155720
(No One Knows Me) Like the Piano,r&b,0.621,0.199,10,-13.788,1,0.0344,0.976,0.00186,0.107,0.178,128.905,218160
Motion Sickness,r&b,0.652,0.545,1,-9.021,1,0.0358,0.774,0.0428,0.0847,0.626,107.019,229760
Hey Moon,r&b,0.573,0.639,0,-7.143,1,0.0247,0.784,0.633,0.0923,0.24,89.575,248707
You're Not Good Enough,r&b,0.74,0.798,0,-6.55,1,0.146,0.189,0.00128,0.305,0.571,119.964,261360
Every Time the Sun Comes Up,r&b,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41E-06,0.197,0.301,99.765,262520
Open Eye Signal,r&b,0.798,0.715,0,-7.103,1,0.215,0.191,0.773,0.112,0.199,122.47,468587
Kaputt,r&b,0.647,0.721,4,-8.918,1,0.0341,0.0755,0.121,0.169,0.546,109.967,377973
Drunk Drivers/Killer Whales,r&b,0.534,0.414,2,-7.952,1,0.0403,0.218,2.11E-06,0.103,0.458,117.079,374653
Grown Up,r&b,0.635,0.766,11,-6.449,1,0.26,0.132,0,0.122,0.686,93.603,139931
Love It If We Made It,r&b,0.472,0.745,4,-5.297,1,0.0356,6.07E-04,2.74E-05,0.0957,0.0631,180.06,252926
Chum,r&b,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,243773
Round And Round,r&b,0.665,0.59,1,-6.831,0,0.0257,0.358,0.628,0.564,0.577,110.069,308680
Road Head,r&b,0.54,0.674,4,-8.734,1,0.0296,0.0978,0.156,0.147,0.165,95.036,195107
Never Catch Me,r&b,0.526,0.936,8,-4.576,1,0.263,0.316,3.84E-04,0.261,0.283,81.305,234487
Helicopter,r&b,0.504,0.718,4,-7.202,1,0.039,0.219,0.503,0.257,0.418,73.984,298173
I'm Not Part of Me,r&b,0.389,0.955,1,-4.962,1,0.0599,0.0524,0.652,0.0815,0.431,86.927,275309
Territory,r&b,0.563,0.44,9,-11.943,0,0.0822,0.286,0.683,0.269,0.213,120.009,276373
Downtown,r&b,0.382,0.283,6,-9.357,1,0.0292,0.786,0.00478,0.111,0.0441,95.3,249063
Goodie Bag,r&b,0.701,0.529,7,-12.242,0,0.147,0.82,0.00113,0.249,0.577,138.216,146390
Airplanes,r&b,0.588,0.529,2,-7.838,1,0.0242,0.534,0.0683,0.126,0.591,95.971,237933
Kill V. Maim,r&b,0.578,0.947,11,-2.431,0,0.036,0.00744,0.0816,0.105,0.456,134.034,246007
Nobody,r&b,0.398,0.716,0,-5.254,1,0.0392,0.0764,0,0.0848,0.494,117.295,193429
No Woman,r&b,0.581,0.4,2,-8.739,1,0.0291,0.893,0.576,0.161,0.433,112.331,237973
Coffee,r&b,0.457,0.455,0,-8.112,1,0.188,0.348,0.00122,0.142,0.163,100.049,269693
Loud Places,r&b,0.646,0.629,8,-10.775,0,0.0427,0.00426,0.277,0.122,0.173,109.013,283067
Riding For The Feeling,r&b,0.442,0.214,0,-15.002,1,0.0467,0.903,0.0122,0.252,0.277,100.604,365747
Cruel,r&b,0.57,0.704,1,-8.32,1,0.0314,0.0104,0.446,0.0905,0.437,115.037,214987
Thinkin Bout You,r&b,0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,200747
Antidote,r&b,0.506,0.807,8,-3.96,1,0.249,0.161,0,0.114,0.394,163.239,169756
Get Got,r&b,0.57,0.993,7,-3.757,1,0.337,0.00628,0.00796,0.0876,0.405,87,171867
The Wire,r&b,0.547,0.635,2,-5.569,1,0.137,0.0127,5.01E-06,0.0585,0.525,113.678,245293
Rill Rill,r&b,0.468,0.812,1,-3.44,0,0.0491,0.0372,1.46E-06,0.0688,0.789,72.987,229893
Not,r&b,0.422,0.788,11,-6.57,1,0.0556,0.101,0.00282,0.16,0.544,140.423,367093
The Mother We Share,r&b,0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45E-06,0.126,0.338,173.829,191294
"Archie, Marry Me",r&b,0.27,0.83,7,-4.592,1,0.0741,0.00956,0.434,0.142,0.205,117.314,196560
Mi Mujer,r&b,0.816,0.635,10,-8.354,0,0.0517,0.105,0.846,0.105,0.307,124.005,411125
Lo Que Siento,r&b,0.326,0.685,10,-5.576,1,0.179,0.503,0,0.427,0.409,86.882,312000
Damn That Valley,r&b,0.396,0.887,9,-3.682,1,0.0563,5.10E-05,0.354,0.351,0.253,175.919,190387
The Words That Maketh Murder,r&b,0.591,0.782,2,-8.895,0,0.0429,0.61,0,0.172,0.733,158.018,225840
Lucky,r&b,0.477,0.328,4,-8.458,1,0.0658,0.906,7.36E-06,0.262,0.283,174.143,251034
Fineshrine,r&b,0.609,0.798,5,-4.448,0,0.0404,0.018,8.68E-06,0.434,0.401,130.034,209760
Busy Earnin',r&b,0.457,0.883,10,-5.61,0,0.0376,0.209,5.11E-06,0.0912,0.736,99.937,181773
Castles,r&b,0.672,0.752,4,-4.866,1,0.0843,0.0046,4.70E-04,0.056,0.429,116.945,211838
Sunday Best,r&b,0.878,0.525,5,-6.832,1,0.0578,0.183,0,0.0714,0.694,112.022,158571
Rare,r&b,0.838,0.545,5,-6.713,1,0.0706,0.208,8.01E-05,0.103,0.631,114.998,220590
Hard Boy,r&b,0.516,0.825,4,-3.209,1,0.147,0.188,0,0.165,0.424,180.006,192347
Falling,r&b,0.784,0.43,10,-8.756,0,0.0364,0.123,0,0.0887,0.236,127.087,159382
Blinding Lights,r&b,0.513,0.796,1,-4.075,1,0.0629,0.00147,2.09E-04,0.0938,0.345,171.017,201573
Lottery (Renegade),r&b,0.915,0.556,1,-8.601,1,0.216,0.0145,1.79E-04,0.0733,0.67,148.964,170947
BOYFREN,r&b,0.842,0.368,1,-7.324,1,0.0668,0.251,0.0114,0.0912,0.713,79.96,136956
Yummy,r&b,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
Years,r&b,0.664,0.285,9,-7.907,1,0.0342,0.855,0,0.0952,0.256,124.148,190268
False Confidence,r&b,0.414,0.663,6,-7.77,1,0.0456,0.163,0,0.138,0.33,108.98,223400
scared,r&b,0.583,0.075,5,-15.843,1,0.0726,0.933,1.40E-06,0.111,0.347,108.418,207520
everything i wanted,r&b,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,245426
BOP,r&b,0.769,0.787,11,-3.909,1,0.367,0.189,0,0.129,0.836,126.77,159715
Colors,r&b,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58E-05,0.191,0.56,180.008,246587
Maniac,r&b,0.623,0.647,8,-5.438,1,0.04,0.00122,0,0.354,0.522,107.987,185787
Stop This Flame,r&b,0.752,0.702,10,-4.927,0,0.0378,0.296,0,0.103,0.324,119.987,209408
you were good to me,r&b,0.561,0.0848,2,-15.099,1,0.0404,0.913,2.62E-05,0.112,0.206,102.128,219147
"All I Want - From ""High School Musical: The Musical: The Series""",r&b,0.376,0.43,0,-6.585,0,0.0328,0.0902,0,0.0912,0.129,77.599,177323
Lady,r&b,0.889,0.798,0,-6.62,1,0.256,0.0245,0,0.0671,0.594,119.969,213375
You should be sad,r&b,0.591,0.585,2,-6.35,1,0.0277,0.143,0,0.109,0.324,110.94,205473
gone girl,r&b,0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,136568
sex,r&b,0.413,0.521,9,-4.469,1,0.0466,0.162,0,0.323,0.532,103.391,218808
Dior,r&b,0.548,0.805,7,-5.732,1,0.351,0.212,3.89E-04,0.408,0.648,142.094,216387
Glitter,r&b,0.801,0.589,7,-5.157,1,0.0485,0.0863,0,0.162,0.58,116.934,180147
Good Things Fall Apart (with Jon Bellion),r&b,0.643,0.594,2,-5.453,1,0.0318,0.0128,0,0.118,0.442,144.033,216668
"Further Up (Na, Na, Na, Na, Na)",r&b,0.8,0.876,6,-0.882,1,0.113,0.0148,0,0.218,0.912,100.025,151873
Canopée,r&b,0.704,0.692,5,-6.558,0,0.0304,0.0942,0.0109,0.0922,0.369,96.005,276293
Vulnerable,r&b,0.695,0.573,10,-8.882,1,0.167,0.132,1.37E-04,0.156,0.38,100.031,192172
she's all yours,r&b,0.573,0.662,6,-5.657,1,0.0461,0.0561,0,0.148,0.361,157.791,161947
Before You Go,r&b,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,215107
Problems,r&b,0.761,0.554,0,-4.583,1,0.0432,0.226,2.32E-04,0.181,0.381,145.015,188505
shut up,r&b,0.821,0.448,9,-4.33,1,0.0468,0.296,3.26E-06,0.0683,0.45,105.006,170364
Shutter Island,r&b,0.544,0.459,1,-7.684,0,0.245,0.245,0,0.0627,0.418,172.12,187240
gone girl,r&b,0.677,0.714,11,-5.637,1,0.0287,0.162,0,0.0717,0.355,94.956,136568
Morado,r&b,0.881,0.696,11,-3.838,0,0.0797,0.137,4.13E-05,0.0927,0.781,97.002,200667
Love Songs - Bonus,r&b,0.641,0.355,5,-10.599,1,0.0906,0.831,8.55E-04,0.11,0.453,120.032,148640
Lose Control,r&b,0.598,0.526,10,-8.659,0,0.0415,0.129,0,0.14,0.529,123.935,168387
Be Your Man,r&b,0.517,0.525,9,-7.494,0,0.0492,0.217,0,0.107,0.478,170.049,240867
One Too Many,r&b,0.641,0.582,2,-6.66,0,0.138,0.205,0,0.163,0.406,102.098,182918
You & Jennifer,r&b,0.752,0.698,11,-6.53,1,0.306,0.52,0,0.211,0.347,132.058,159453
Heroine,r&b,0.698,0.296,2,-9.015,1,0.107,0.836,0.00437,0.108,0.497,91.021,221539
Easy Tiger,r&b,0.593,0.451,1,-9.166,1,0.0367,0.836,0,0.0813,0.589,78.009,196067
Leaving My Love Behind,r&b,0.409,0.446,2,-4.836,1,0.0317,0.65,0,0.0862,0.135,75.638,210213
emotions,r&b,0.63,0.63,9,-6.211,1,0.0395,0.0131,0,0.142,0.163,80.512,131213
parents,r&b,0.618,0.823,7,-4.76,1,0.0447,0.0132,0,0.288,0.58,82.004,171880
One More Hour,r&b,0.663,0.302,0,-9.154,0,0.4,0.395,2.72E-06,0.12,0.626,176.107,204387
Put A Little Love On Me,r&b,0.584,0.465,10,-4.88,1,0.0262,0.678,0,0.106,0.299,95.969,224586
right here,r&b,0.619,0.445,5,-10.332,1,0.0503,0.378,0,0.151,0.35,160.125,194907
Imaginaste - Remix,r&b,0.854,0.712,1,-5.325,1,0.0945,0.0436,0,0.338,0.601,89.975,246653
The Jester,r&b,0.51,0.827,2,-6.013,1,0.0419,0.00708,7.27E-05,0.191,0.338,92.92,245933
Falling,r&b,0.66,0.641,0,-7.145,0,0.112,0.23,3.80E-06,0.0884,0.491,84.928,201230
Waves,r&b,0.518,0.729,11,-7.193,0,0.0452,0.183,0,0.0643,0.343,156.879,240013
Strange - Edit,r&b,0.36,0.0823,2,-9.893,1,0.038,0.93,9.62E-06,0.121,0.134,136.402,198374
Good For You,r&b,0.501,0.666,6,-6.486,1,0.326,0.48,0,0.13,0.426,135.438,248003
Feel Up,r&b,0.815,0.485,8,-5.188,1,0.0545,0.0326,0,0.156,0.381,98.076,159184
Is It Just Me?,r&b,0.716,0.316,1,-6.902,0,0.0505,0.746,0,0.104,0.243,73.037,203731
I Hope You’re Happy Now,r&b,0.591,0.815,10,-4.725,1,0.0366,0.168,8.68E-06,0.142,0.306,118.024,198689
Make A Move,r&b,0.822,0.591,9,-6.615,0,0.0515,0.0133,0.147,0.114,0.384,124.015,189147
Walls Could Talk,r&b,0.626,0.423,1,-6.035,1,0.0513,0.128,0,0.18,0.571,95.162,101790
Lately,r&b,0.672,0.279,7,-9.237,0,0.0421,0.402,1.25E-04,0.0946,0.478,133.625,251886
Norman fucking Rockwell,r&b,0.218,0.215,5,-12.49,1,0.0368,0.967,0.0847,0.0948,0.138,76.74,248934
Do You Love Her Now,r&b,0.71,0.336,2,-11.001,1,0.0462,0.542,0.0204,0.114,0.34,80.002,274995
Cellophane,r&b,0.463,0.282,2,-12.075,1,0.0424,0.884,1.58E-04,0.0983,0.244,106.952,204249
"Hey, Ma",r&b,0.411,0.285,0,-10.97,1,0.0306,0.872,3.54E-04,0.0993,0.213,72.139,216707
Free The Frail,r&b,0.553,0.509,1,-7.955,1,0.353,0.515,0,0.154,0.264,153.674,210570
EARFQUAKE,r&b,0.554,0.498,9,-8.866,1,0.0685,0.23,5.98E-06,0.795,0.413,79.635,190067
Sunflower (feat. Steve Lacy),r&b,0.863,0.576,8,-5.691,1,0.0567,0.406,0.00824,0.141,0.932,100.03,137600
New Love Cassette,r&b,0.619,0.464,9,-9.82,1,0.028,0.15,0.88,0.0791,0.58,79.033,206413
In My Room,r&b,0.861,0.647,7,-7.425,1,0.0675,0.594,0.661,0.114,0.67,158.037,133680
Home,r&b,0.711,0.663,9,-7.995,0,0.0997,0.0251,0.00727,0.246,0.507,96.996,156293
Door,r&b,0.684,0.438,3,-8.309,1,0.0388,0.222,0,0.262,0.253,123.997,322563
Barefoot In The Park (feat. ROSALÍA),r&b,0.558,0.632,9,-8.339,0,0.284,0.832,0.105,0.198,0.519,161.764,211200
Ghostride,r&b,0.665,0.351,2,-9.425,1,0.0278,0.515,0.798,0.109,0.45,87.054,126120
The Barrel,r&b,0.732,0.408,11,-8.475,1,0.036,0.747,2.29E-04,0.069,0.663,87.016,299440
Borderline,r&b,0.598,0.71,0,-6.839,0,0.0272,0.0476,1.77E-05,0.1,0.726,97.976,274294
Kingston,r&b,0.73,0.344,10,-9.541,0,0.0394,0.138,0.00128,0.134,0.543,142.129,202160
Gretel,r&b,0.449,0.875,8,-6.172,1,0.041,0.118,0.469,0.29,0.43,140.078,190218
Summer Girl,r&b,0.512,0.544,1,-7.953,0,0.226,0.356,0.0159,0.169,0.616,99.927,205027
She Plays Bass,r&b,0.449,0.89,9,-3.823,0,0.0468,1.47E-04,0.0198,0.101,0.276,136.069,207106
OUTTA MY MIND,r&b,0.689,0.463,2,-8.121,0,0.0365,0.066,1.52E-04,0.145,0.864,86.998,226006
Best Life,r&b,0.702,0.764,1,-6.189,1,0.347,0.12,3.07E-04,0.146,0.471,85.991,153508
Seventeen,r&b,0.538,0.77,5,-7.376,1,0.0487,0.0158,0.214,0.0686,0.238,127.103,265920
Spirit,r&b,0.552,0.717,1,-7.888,1,0.0571,0.0161,0.188,0.0693,0.038,110.015,288793
DYSFUNCTIONAL,r&b,0.808,0.805,1,-3.392,1,0.103,0.00113,0.0585,0.193,0.886,107.965,240758
Water Me Down,r&b,0.792,0.723,1,-9.673,0,0.0469,0.361,0.0919,0.103,0.19,115.425,272230
Time,r&b,0.477,0.254,2,-12.676,1,0.0401,0.907,0.0118,0.106,0.626,81.568,236820
UFOF,r&b,0.623,0.613,10,-9.241,0,0.0309,0.638,0.572,0.143,0.745,147.168,188413
Someone To Spend Time With,r&b,0.816,0.464,9,-13.297,1,0.034,0.0498,0.201,0.106,0.963,89.571,173954
747,r&b,0.715,0.444,2,-12.998,1,0.0328,0.93,0.359,0.0964,0.541,123.034,206853
Back to Life,r&b,0.642,0.575,8,-7.045,1,0.0246,0.0374,0.637,0.196,0.405,98.06,222533
Old Man,r&b,0.691,0.759,1,-5.125,0,0.023,0.068,0,0.0894,0.703,98.005,213138
Lucky,r&b,0.637,0.722,7,-4.016,1,0.0292,0.114,0.0644,0.0742,0.302,130.632,153415
george,r&b,0.677,0.394,2,-7.278,0,0.0304,0.672,1.24E-04,0.129,0.539,96.985,190272
Baby Blu,r&b,0.778,0.774,9,-7.402,0,0.0457,0.052,0.00118,0.109,0.582,124.942,281171
Hair Down (feat. Kendrick Lamar),r&b,0.793,0.49,8,-10.984,0,0.285,0.25,1.00E-04,0.432,0.468,120.099,216933
Destroyer,r&b,0.6,0.617,10,-6.383,1,0.0255,0.755,0.624,0.151,0.354,110.024,192550
Pop Song,r&b,0.644,0.443,9,-11.054,1,0.0834,0.12,0.119,0.0796,0.377,90.04,305187
Harmony Hall,r&b,0.653,0.76,11,-6.086,1,0.0479,0.475,1.29E-04,0.0917,0.6,98.008,308733
Song 32,r&b,0.869,0.479,1,-9.695,1,0.128,0.0374,0.0168,0.0641,0.388,91.757,162496
Ordinary Pleasure,r&b,0.878,0.779,7,-7.283,1,0.135,0.118,0.0192,0.104,0.778,115.009,183746
Limitless,r&b,0.642,0.475,8,-8.473,1,0.0363,0.0158,0.0137,0.369,0.363,87.89,175602
Georgia,r&b,0.369,0.549,10,-7.436,1,0.0892,0.512,0.099,0.116,0.246,91.579,198057
A Palé,r&b,0.63,0.409,0,-8.83,0,0.0903,0.119,0.629,0.121,0.332,122.848,143773
Stay Flo,r&b,0.823,0.558,9,-7.119,1,0.0278,0.397,2.03E-05,0.0821,0.674,155.974,175707
placeholder,r&b,0.493,0.414,6,-9.372,0,0.0258,0.0319,0.00134,0.0878,0.426,133.65,230007
Money,r&b,0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527
Formation,r&b,0.896,0.621,5,-6.857,0,0.237,0.00532,0,0.196,0.818,121.966,206080
Act Up,r&b,0.938,0.638,8,-4.713,1,0.189,0.0167,0,0.111,0.313,97.075,158332
Obsessed,r&b,0.742,0.468,10,-5.557,0,0.0625,0.0465,0,0.826,0.369,86.443,242200
Level Up,r&b,0.746,0.825,1,-4.666,1,0.169,0.0142,0.0107,0.121,0.584,152.914,204150
SICKO MODE,r&b,0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820
Hold Up,r&b,0.524,0.397,0,-11.936,1,0.405,0.745,0,0.521,0.552,80.744,221093
MEGATRON,r&b,0.893,0.641,1,-3.051,1,0.272,0.128,8.06E-05,0.086,0.771,94.017,190747
Press,r&b,0.888,0.525,1,-5.665,1,0.305,0.029,5.68E-06,0.137,0.243,133.983,143792
Stir Fry,r&b,0.817,0.816,2,-5.402,1,0.269,0.00263,0,0.159,0.508,181.982,190288
I Don't Fuck With You,r&b,0.823,0.733,1,-5.474,1,0.0628,0.0349,0,0.324,0.397,97.972,284387
Partition,r&b,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467
Chun-Li,r&b,0.69,0.729,6,-5.08,0,0.372,0.276,5.08E-05,0.106,0.478,128.96,191600
I Like It,r&b,0.816,0.726,5,-3.998,0,0.129,0.099,0,0.372,0.65,136.048,253390
Sorry Not Sorry,r&b,0.702,0.635,11,-6.917,0,0.265,0.0223,0,0.283,0.873,144.004,203760
Better Now,r&b,0.68,0.578,10,-5.804,1,0.04,0.331,0,0.135,0.341,145.038,231267
APESHIT,r&b,0.705,0.784,2,-6.477,1,0.271,0.0133,0,0.168,0.377,160.035,264853
The London (feat. J. Cole & Travis Scott),r&b,0.796,0.586,4,-6.946,0,0.147,0.0247,0,0.132,0.179,97.981,200107
2 On,r&b,0.742,0.595,9,-7.51,1,0.107,0.15,0,0.111,0.431,101.013,227000
Sex With Me,r&b,0.58,0.532,1,-5.668,0,0.0424,0.294,0,0.0948,0.39,112.049,206400
My Chick Bad,r&b,0.624,0.723,1,-6.782,1,0.378,0.172,0,0.483,0.757,84.789,216933
Mo Bamba,r&b,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907
BOSS,r&b,0.813,0.488,11,-7.737,0,0.257,0.187,1.32E-04,0.231,0.688,139.983,244133
Mother's Daughter,r&b,0.681,0.865,1,-4.132,0,0.0594,0.00464,0.00169,0.149,0.528,91.017,219080
Like That (feat. Gucci Mane),r&b,0.879,0.499,4,-6.027,0,0.18,0.24,0,0.0967,0.405,106.043,163173
Barbie Tingz,r&b,0.917,0.679,6,-6.083,1,0.266,0.0867,0,0.588,0.453,102.449,191700
Pour It Up,r&b,0.785,0.478,2,-8.735,1,0.0419,0.0254,0,0.0901,0.39,134.002,161200
7/11,r&b,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,213507
All Of The Lights,r&b,0.541,0.803,1,-3.284,1,0.0738,0.0796,1.71E-05,0.176,0.221,142.135,299613
This Is America,r&b,0.854,0.463,5,-6.159,1,0.137,0.117,0,0.354,0.549,120.024,225773
Gucci Flip Flops (feat. Lil Yachty),r&b,0.82,0.603,8,-7.18,1,0.308,0.0351,0.0159,0.122,0.177,159.976,151851
Bitch Better Have My Money,r&b,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94E-06,0.257,0.395,102.99,219306
IDGAF,r&b,0.836,0.544,7,-5.975,1,0.0943,0.0403,0,0.0824,0.51,97.028,217947
"Jumpin', Jumpin'",r&b,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,230200
bad guy,r&b,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088
A Milli,r&b,0.673,0.695,6,-8.636,0,0.278,0.0387,0.00206,0.194,0.774,151.468,221840
Confident,r&b,0.594,0.749,3,-6.251,1,0.0677,0.00188,1.39E-04,0.0869,0.344,130.064,205746
Always On Time,r&b,0.84,0.706,5,-6.104,0,0.2,0.208,0,0.241,0.839,96.673,245133
Famous,r&b,0.465,0.735,6,-3.715,1,0.117,0.0711,0,0.0975,0.409,173.935,196040
Live Your Life (feat. Rihanna),r&b,0.375,0.862,11,-3.363,0,0.255,0.071,0,0.211,0.478,159.841,338853
One Dance,r&b,0.771,0.629,1,-5.79,1,0.0511,0.00802,0.00252,0.356,0.362,103.918,173975
Hollaback Girl,r&b,0.926,0.916,10,-2.221,0,0.0929,0.35,6.17E-06,0.0234,0.904,110.007,199853
"Independent Women, Pt. 1",r&b,0.517,0.598,6,-3.751,0,0.263,0.388,2.22E-06,0.183,0.922,96.933,221627
Father Stretch My Hands Pt. 1,r&b,0.724,0.573,7,-4.113,1,0.0549,0.118,0,0.538,0.438,113.088,135920
Redbone,r&b,0.743,0.347,1,-11.174,1,0.121,0.167,0.00951,0.103,0.572,160.143,326933
Don't Cha,r&b,0.877,0.637,1,-3.493,0,0.101,0.00516,2.50E-06,0.0959,0.569,119.988,272080
WTP,r&b,0.909,0.52,2,-7.417,1,0.0606,0.0116,2.91E-06,0.0677,0.576,119.825,166850
Work,r&b,0.725,0.534,11,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,219320
Praise The Lord (Da Shine) (feat. Skepta),r&b,0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040
"Bitch, Don’t Kill My Vibe",r&b,0.587,0.698,1,-8.948,1,0.0943,0.0152,0,0.442,0.0985,133.954,310720
Drunk and Out Of Town,r&b,0.579,0.848,5,-3.838,0,0.0609,0.0717,2.78E-05,0.302,0.489,155.971,139373
Devil's in the Backseat,r&b,0.642,0.558,5,-8.401,0,0.0693,0.164,0,0.142,0.51,156.053,243462
A Song to Sing,r&b,0.745,0.741,2,-7.212,1,0.184,0.209,0,0.51,0.48,94.002,185487
STFU,r&b,0.822,0.471,1,-7.303,0,0.193,0.186,0,0.215,0.512,135.07,230878
Champagne & Sunshine (Ellusive Remix),r&b,0.568,0.79,8,-4.411,1,0.0791,0.174,0,0.269,0.566,109.747,184000
All I Want (feat. Cameron Dallas),r&b,0.777,0.67,11,-6.59,1,0.0484,0.177,0,0.247,0.946,127.961,188583
Romantic - NOTD Remix,r&b,0.751,0.647,8,-7.887,0,0.241,0.211,0,0.265,0.355,104.022,184840
Need Somebody,r&b,0.424,0.647,9,-6.556,1,0.188,0.252,0,0.208,0.262,89.793,188220
anxiety (with FRND),r&b,0.652,0.715,0,-5.919,1,0.0388,0.0291,0,0.156,0.618,97.981,191036
Famous,r&b,0.616,0.663,6,-5.056,0,0.0403,0.0988,0,0.161,0.184,94.02,223592
Better Days,r&b,0.808,0.562,0,-6.311,1,0.184,0.104,0,0.129,0.601,90.026,227747
Slow Down,r&b,0.612,0.802,8,-4.013,1,0.173,0.111,0,0.226,0.771,91.905,240353
Floats My Boat,r&b,0.87,0.718,2,-5.436,0,0.176,0.0278,0,0.0328,0.682,85.01,206160
Different Day,r&b,0.936,0.397,9,-12.391,1,0.45,0.00165,0,0.104,0.464,136.02,148123
On God,r&b,0.688,0.578,5,-3.567,1,0.0697,7.91E-04,0.0957,0.349,0.157,129.428,108042
Dance Monkey,r&b,0.825,0.593,6,-6.401,0,0.0988,0.688,1.61E-04,0.17,0.54,98.078,209755
The Box,r&b,0.896,0.586,10,-6.687,0,0.0559,0.104,0,0.79,0.642,116.971,196653
Life Is Good (feat. Drake),r&b,0.676,0.609,2,-5.831,0,0.481,0.0706,0,0.152,0.508,142.037,237735
My Heart,r&b,0.482,0.667,3,-4.446,1,0.0397,0.251,0,0.108,0.2,150.083,182571
Tusa,r&b,0.803,0.715,2,-3.28,1,0.298,0.295,1.34E-04,0.0574,0.574,101.085,200960
ROXANNE,r&b,0.621,0.601,6,-5.616,0,0.148,0.0522,0,0.46,0.457,116.735,163636
Don't Start Now,r&b,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,183290
About You,r&b,0.794,0.64,0,-6.15,1,0.0978,0.252,3.84E-05,0.163,0.576,97,169928
Memories,r&b,0.764,0.32,11,-7.209,1,0.0546,0.837,0,0.0822,0.575,91.019,189486
Like A Fool (Back To You),r&b,0.579,0.757,10,-7.97,1,0.0402,0.0186,3.27E-05,0.115,0.142,120.037,192000
Circles,r&b,0.695,0.762,0,-3.497,1,0.0395,0.192,0.00244,0.0863,0.553,120.042,215280
Secrets,r&b,0.722,0.527,7,-6.728,0,0.127,0.157,0,0.182,0.364,119.929,228093
Now That You're Gone,r&b,0.762,0.738,3,-6.623,1,0.0311,0.454,1.44E-06,0.0615,0.824,107.968,238623
Lose You To Love Me,r&b,0.488,0.343,4,-8.985,1,0.0436,0.556,0,0.21,0.0978,102.819,206459
RITMO (Bad Boys For Life),r&b,0.721,0.716,10,-7.037,0,0.0657,0.0334,8.40E-04,0.237,0.667,104.994,221714
Señorita,r&b,0.759,0.548,9,-6.049,0,0.029,0.0392,0,0.0828,0.749,116.967,190800
Ain't Right,r&b,0.459,0.7,1,-8.922,0,0.0305,0.00217,2.35E-05,0.108,0.241,99.941,204000
Someone You Loved,r&b,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,182161
Adore You,r&b,0.676,0.771,8,-3.675,1,0.0483,0.0237,7.00E-06,0.102,0.569,99.048,207133
I'm the One,r&b,0.726,0.71,1,-6.144,0,0.362,0.629,1.16E-06,0.177,0.402,103.873,200909
My Oh My (feat. DaBaby),r&b,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29E-05,0.0887,0.383,105.046,170746
Dance Monkey,r&b,0.566,0.767,6,-6.15,0,0.0817,0.106,0,0.0862,0.236,98.111,194707
Ocean,r&b,0.522,0.67,1,-8.511,1,0.0965,0.507,5.17E-06,0.179,0.469,160.034,163516
Good News,r&b,0.794,0.32,1,-12.92,0,0.173,0.853,0.134,0.112,0.241,174.088,342040
hot girl bummer,r&b,0.778,0.559,6,-7.109,0,0.0776,0.128,0,0.399,0.678,129.989,185093
Oops!... I Did It Again,r&b,0.798,0.664,8,-4.321,0,0.03,0.46,7.37E-06,0.157,0.314,110.025,200727
Pillows,r&b,0.615,0.706,8,-7.246,1,0.0429,0.091,0.0149,0.0857,0.305,170,189176
Loud,r&b,0.529,0.758,1,-6.297,1,0.3,0.039,0,0.192,0.261,180.026,190000
Vete,r&b,0.886,0.672,1,-4.394,1,0.188,0.0363,8.78E-06,0.101,0.526,91.976,192024
